lat_long,casualties_id,Casualties.casualties_id,Casualties.casualties,Casualties.fatalities,Casualties.serious_injuries,Casualties.minor_injuries,Location2.lat_long,Location2.latitude,Location2.longitude
"(-36.708951070737264, 145.3609153069204)",2c1s1m,2c1s1m,2,0,1,1,"(-36.708951070737264, 145.3609153069204)",-36.70895107,145.3609153
"(-36.708951070737264, 145.3609153069204)",2c1s1m,2c1s1m,2,0,1,1,"(-36.708951070737264, 145.3609153069204)",-36.70895107,145.3609153
"(-36.778443933576455, 145.27513751478824)",1c1m,1c1m,1,0,0,1,"(-36.778443933576455, 145.27513751478824)",-36.77844393,145.2751375
"(-36.846116446339195, 145.19138376270993)",1c1m,1c1m,1,0,0,1,"(-36.846116446339195, 145.19138376270993)",-36.84611645,145.1913838
"(-36.74384582695908, 145.31787221111304)",1c1s,1c1s,1,0,1,0,"(-36.74384582695908, 145.31787221111304)",-36.74384583,145.3178722
"(-36.39451319999863, 145.74618605202429)",1c1m,1c1m,1,0,0,1,"(-36.39451319999863, 145.74618605202429)",-36.39451320,145.7461861
"(-36.798331510450915, 145.25054688124516)",1c1s,1c1s,1,0,1,0,"(-36.798331510450915, 145.25054688124516)",-36.79833151,145.2505469
"(-36.072103426757046, 146.13649360051517)",1c1m,1c1m,1,0,0,1,"(-36.072103426757046, 146.13649360051517)",-36.07210343,146.1364936
"(-37.56244586516351, 144.29092012573219)",1c1m,1c1m,1,0,0,1,"(-37.56244586516351, 144.29092012573219)",-37.56244587,144.2909201
"(-37.56244586516351, 144.29092012573219)",1c1m,1c1m,1,0,0,1,"(-37.56244586516351, 144.29092012573219)",-37.56244587,144.2909201
"(-37.10897759019644, 144.86394143119335)",1c1s,1c1s,1,0,1,0,"(-37.10897759019644, 144.86394143119335)",-37.10897759,144.8639414
"(-37.10897759019644, 144.86394143119335)",1c1s,1c1s,1,0,1,0,"(-37.10897759019644, 144.86394143119335)",-37.10897759,144.8639414
"(-37.04271511816091, 144.9468040364213)",1c1m,1c1m,1,0,0,1,"(-37.04271511816091, 144.9468040364213)",-37.04271512,144.9468040
"(-37.318200083712995, 144.600862261573)",2c2m,2c2m,2,0,0,2,"(-37.318200083712995, 144.600862261573)",-37.31820008,144.6008623
"(-37.05621796865939, 144.92993609482784)",1c1s,1c1s,1,0,1,0,"(-37.05621796865939, 144.92993609482784)",-37.05621797,144.9299361
"(-36.98354960349676, 145.02060832224646)",1c1s,1c1s,1,0,1,0,"(-36.98354960349676, 145.02060832224646)",-36.98354960,145.0206083
"(-35.94944322606423, 146.2837610168277)",1c1s,1c1s,1,0,1,0,"(-35.94944322606423, 146.2837610168277)",-35.94944323,146.2837610
"(-35.92169343598993, 146.31698571693804)",1c1m,1c1m,1,0,0,1,"(-35.92169343598993, 146.31698571693804)",-35.92169344,146.3169857
"(-37.02769771842366, 144.96555339020918)",1c1m,1c1m,1,0,0,1,"(-37.02769771842366, 144.96555339020918)",-37.02769772,144.9655534
"(-36.90886345142283, 145.1135280611014)",1c1m,1c1m,1,0,0,1,"(-36.90886345142283, 145.1135280611014)",-36.90886345,145.1135281
"(-36.933026995114616, 145.08349516225564)",1c1m,1c1m,1,0,0,1,"(-36.933026995114616, 145.08349516225564)",-36.93302700,145.0834952
"(-36.227394413028364, 145.94908693540253)",1c1m,1c1m,1,0,0,1,"(-36.227394413028364, 145.94908693540253)",-36.22739441,145.9490869
"(-36.69530485428865, 145.37773227668768)",3c3s,3c3s,3,0,3,0,"(-36.69530485428865, 145.37773227668768)",-36.69530485,145.3777323
"(-36.686760448944376, 145.38825749562972)",1c1m,1c1m,1,0,0,1,"(-36.686760448944376, 145.38825749562972)",-36.68676045,145.3882575
"(-36.18279370127031, 146.00302248085913)",1c1m,1c1m,1,0,0,1,"(-36.18279370127031, 146.00302248085913)",-36.18279370,146.0030225
"(-37.033485651850725, 144.95832842401055)",2c1s1m,2c1s1m,2,0,1,1,"(-37.033485651850725, 144.95832842401055)",-37.03348565,144.9583284
"(-36.84662850774803, 145.19074917594162)",1c1m,1c1m,1,0,0,1,"(-36.84662850774803, 145.19074917594162)",-36.84662851,145.1907492
"(-36.887161693606004, 145.1404769595669)",1c1m,1c1m,1,0,0,1,"(-36.887161693606004, 145.1404769595669)",-36.88716169,145.1404770
"(-37.01179511213167, 144.9853958018135)",1c1f,1c1f,1,1,0,0,"(-37.01179511213167, 144.9853958018135)",-37.01179511,144.9853958
"(-35.940753612367594, 146.2941686886566)",1c1s,1c1s,1,0,1,0,"(-35.940753612367594, 146.2941686886566)",-35.94075361,146.2941687
"(-36.90439745782379, 145.11907573399597)",2c2m,2c2m,2,0,0,2,"(-36.90439745782379, 145.11907573399597)",-36.90439746,145.1190757
"(-36.90439745782379, 145.11907573399597)",2c2m,2c2m,2,0,0,2,"(-36.90439745782379, 145.11907573399597)",-36.90439746,145.1190757
"(-36.875997640432914, 145.15433138514828)",1c1m,1c1m,1,0,0,1,"(-36.875997640432914, 145.15433138514828)",-36.87599764,145.1543314
"(-37.14417884913836, 144.81983272531886)",1c1s,1c1s,1,0,1,0,"(-37.14417884913836, 144.81983272531886)",-37.14417885,144.8198327
"(-37.19303080258604, 144.75851646282828)",1c1m,1c1m,1,0,0,1,"(-37.19303080258604, 144.75851646282828)",-37.19303080,144.7585165
"(-37.03258265250203, 144.95945572962987)",1c1m,1c1m,1,0,0,1,"(-37.03258265250203, 144.95945572962987)",-37.03258265,144.9594557
"(-36.990015130428425, 145.0125514760389)",3c1s2m,3c1s2m,3,0,1,2,"(-36.990015130428425, 145.0125514760389)",-36.99001513,145.0125515
"(-37.03715945027266, 144.95374163393092)",1c1s,1c1s,1,0,1,0,"(-37.03715945027266, 144.95374163393092)",-37.03715945,144.9537416
"(-37.93919368266786, 143.80668536701944)",1c1m,1c1m,1,0,0,1,"(-37.93919368266786, 143.80668536701944)",-37.93919368,143.8066854
"(-37.08436020705088, 144.89475141544958)",1c1s,1c1s,1,0,1,0,"(-37.08436020705088, 144.89475141544958)",-37.08436021,144.8947514
"(-36.82976224227501, 145.21164450996937)",1c1m,1c1m,1,0,0,1,"(-36.82976224227501, 145.21164450996937)",-36.82976224,145.2116445
"(-36.920368001833374, 145.09923259238997)",1c1s,1c1s,1,0,1,0,"(-36.920368001833374, 145.09923259238997)",-36.92036800,145.0992326
"(-36.997373642192265, 145.0033793608752)",1c1s,1c1s,1,0,1,0,"(-36.997373642192265, 145.0033793608752)",-36.99737364,145.0033794
"(-35.9799330416567, 146.24721665966055)",1c1m,1c1m,1,0,0,1,"(-35.9799330416567, 146.24721665966055)",-35.97993304,146.2472167
"(-37.18602230688096, 144.76732048922463)",1c1s,1c1s,1,0,1,0,"(-37.18602230688096, 144.76732048922463)",-37.18602231,144.7673205
"(-36.775670042785876, 145.2785658707554)",1c1m,1c1m,1,0,0,1,"(-36.775670042785876, 145.2785658707554)",-36.77567004,145.2785659
"(-34.88562317459305, 147.5341400681211)",1c1m,1c1m,1,0,0,1,"(-34.88562317459305, 147.5341400681211)",-34.88562317,147.5341401
"(-36.7623201655775, 145.29506032069128)",1c1s,1c1s,1,0,1,0,"(-36.7623201655775, 145.29506032069128)",-36.76232017,145.2950603
"(-39.83663443912662, 141.24299473637015)",1c1s,1c1s,1,0,1,0,"(-39.83663443912662, 141.24299473637015)",-39.83663444,141.2429947
"(-37.03090019875623, 144.96155599981475)",1c1m,1c1m,1,0,0,1,"(-37.03090019875623, 144.96155599981475)",-37.03090020,144.9615560
"(-36.94692431504452, 145.06620925469338)",1c1m,1c1m,1,0,0,1,"(-36.94692431504452, 145.06620925469338)",-36.94692432,145.0662093
"(-36.94692431504452, 145.06620925469338)",1c1m,1c1m,1,0,0,1,"(-36.94692431504452, 145.06620925469338)",-36.94692432,145.0662093
"(-35.67091124600264, 146.61572708833745)",1c1m,1c1m,1,0,0,1,"(-35.67091124600264, 146.61572708833745)",-35.67091125,146.6157271
"(-37.04566797858749, 144.94311605391)",1c1s,1c1s,1,0,1,0,"(-37.04566797858749, 144.94311605391)",-37.04566798,144.9431161
"(-36.50099367123493, 145.61623692857486)",2c2m,2c2m,2,0,0,2,"(-36.50099367123493, 145.61623692857486)",-36.50099367,145.6162369
"(-37.03578047523753, 144.95546338219756)",1c1s,1c1s,1,0,1,0,"(-37.03578047523753, 144.95546338219756)",-37.03578048,144.9554634
"(-37.03578047523753, 144.95546338219756)",1c1m,1c1m,1,0,0,1,"(-37.03578047523753, 144.95546338219756)",-37.03578048,144.9554634
"(-37.239415837209265, 144.70018558687033)",1c1m,1c1m,1,0,0,1,"(-37.239415837209265, 144.70018558687033)",-37.23941584,144.7001856
"(-36.9416967540806, 145.07271256097638)",1c1m,1c1m,1,0,0,1,"(-36.9416967540806, 145.07271256097638)",-36.94169675,145.0727126
"(-36.81966306445434, 145.22414963479818)",3c3m,3c3m,3,0,0,3,"(-36.81966306445434, 145.22414963479818)",-36.81966306,145.2241496
"(-35.811946720526365, 146.44805519422877)",1c1m,1c1m,1,0,0,1,"(-35.811946720526365, 146.44805519422877)",-35.81194672,146.4480552
"(-37.005402839822835, 144.99336822226329)",1c1s,1c1s,1,0,1,0,"(-37.005402839822835, 144.99336822226329)",-37.00540284,144.9933682
"(-36.99445578640389, 145.00701667964154)",1c1m,1c1m,1,0,0,1,"(-36.99445578640389, 145.00701667964154)",-36.99445579,145.0070167
"(-37.71484125407255, 144.0959580572275)",2c2m,2c2m,2,0,0,2,"(-37.71484125407255, 144.0959580572275)",-37.71484125,144.0959581
"(-36.589363275845805, 145.50798927632292)",2c2m,2c2m,2,0,0,2,"(-36.589363275845805, 145.50798927632292)",-36.58936328,145.5079893
"(-36.86662733074337, 145.1659551316797)",1c1m,1c1m,1,0,0,1,"(-36.86662733074337, 145.1659551316797)",-36.86662733,145.1659551
"(-36.845459175635, 145.19219828566548)",1c1m,1c1m,1,0,0,1,"(-36.845459175635, 145.19219828566548)",-36.84545918,145.1921983
"(-36.06949206698177, 146.13963578288536)",1c1m,1c1m,1,0,0,1,"(-36.06949206698177, 146.13963578288536)",-36.06949207,146.1396358
"(-37.538873897861386, 144.32096713401785)",1c1s,1c1s,1,0,1,0,"(-37.538873897861386, 144.32096713401785)",-37.53887390,144.3209671
"(-38.54195404289288, 143.01570987848152)",1c1m,1c1m,1,0,0,1,"(-38.54195404289288, 143.01570987848152)",-38.54195404,143.0157099
"(-39.325053463129386, 141.95615159881174)",1c1s,1c1s,1,0,1,0,"(-39.325053463129386, 141.95615159881174)",-39.32505346,141.9561516
"(-37.11898101731174, 144.851412986716)",1c1s,1c1s,1,0,1,0,"(-37.11898101731174, 144.851412986716)",-37.11898102,144.8514130
"(-37.202366527648536, 144.74678515312104)",1c1m,1c1m,1,0,0,1,"(-37.202366527648536, 144.74678515312104)",-37.20236653,144.7467852
"(-39.320526304139776, 141.9623863258728)",2c2m,2c2m,2,0,0,2,"(-39.320526304139776, 141.9623863258728)",-39.32052630,141.9623863
"(-39.563337656414745, 141.62612305073392)",1c1s,1c1s,1,0,1,0,"(-39.563337656414745, 141.62612305073392)",-39.56333766,141.6261231
"(-37.70265101316194, 144.11159843746805)",1c1s,1c1s,1,0,1,0,"(-37.70265101316194, 144.11159843746805)",-37.70265101,144.1115984
"(-37.70265101316194, 144.11159843746805)",1c1s,1c1s,1,0,1,0,"(-37.70265101316194, 144.11159843746805)",-37.70265101,144.1115984
"(-37.248847543028354, 144.68831159929385)",1c1s,1c1s,1,0,1,0,"(-37.248847543028354, 144.68831159929385)",-37.24884754,144.6883116
"(-35.676420184870594, 146.60919373287766)",2c1s1m,2c1s1m,2,0,1,1,"(-35.676420184870594, 146.60919373287766)",-35.67642018,146.6091937
"(-37.94195545737773, 143.80310745616669)",1c1m,1c1m,1,0,0,1,"(-37.94195545737773, 143.80310745616669)",-37.94195546,143.8031075
"(-37.953386896447775, 143.78829346716208)",2c2m,2c2m,2,0,0,2,"(-37.953386896447775, 143.78829346716208)",-37.95338690,143.7882935
"(-36.86279244869802, 145.17071102472212)",1c1m,1c1m,1,0,0,1,"(-36.86279244869802, 145.17071102472212)",-36.86279245,145.1707110
"(-36.35180281982015, 145.79816276695684)",1c1m,1c1m,1,0,0,1,"(-36.35180281982015, 145.79816276695684)",-36.35180282,145.7981628
"(-36.756126573863334, 145.30270991475496)",1c1m,1c1m,1,0,0,1,"(-36.756126573863334, 145.30270991475496)",-36.75612657,145.3027099
"(-36.675625483978386, 145.4019686228264)",1c1m,1c1m,1,0,0,1,"(-36.675625483978386, 145.4019686228264)",-36.67562548,145.4019686
"(-37.185588394546336, 144.7678654859832)",1c1m,1c1m,1,0,0,1,"(-37.185588394546336, 144.7678654859832)",-37.18558839,144.7678655
"(-37.57461673224424, 144.27539463898873)",1c1m,1c1m,1,0,0,1,"(-37.57461673224424, 144.27539463898873)",-37.57461673,144.2753946
"(-37.029874643126064, 144.96283617087585)",1c1m,1c1m,1,0,0,1,"(-37.029874643126064, 144.96283617087585)",-37.02987464,144.9628362
"(-36.11328408107546, 146.08690176011922)",1c1s,1c1s,1,0,1,0,"(-36.11328408107546, 146.08690176011922)",-36.11328408,146.0869018
"(-35.76670970876114, 146.50192909442725)",1c1m,1c1m,1,0,0,1,"(-35.76670970876114, 146.50192909442725)",-35.76670971,146.5019291
"(-37.07956392094334, 144.9007507220667)",1c1m,1c1m,1,0,0,1,"(-37.07956392094334, 144.9007507220667)",-37.07956392,144.9007507
"(-39.48337783679411, 141.73728032790302)",1c1m,1c1m,1,0,0,1,"(-39.48337783679411, 141.73728032790302)",-39.48337784,141.7372803
"(-36.15049259297563, 146.04202814968124)",1c1m,1c1m,1,0,0,1,"(-36.15049259297563, 146.04202814968124)",-36.15049259,146.0420281
"(-36.34918103971291, 145.8013506314301)",1c1s,1c1s,1,0,1,0,"(-36.34918103971291, 145.8013506314301)",-36.34918104,145.8013506
"(-36.88679685344755, 145.1409298165224)",1c1m,1c1m,1,0,0,1,"(-36.88679685344755, 145.1409298165224)",-36.88679685,145.1409298
"(-36.96260982318438, 145.0466877960225)",1c1m,1c1m,1,0,0,1,"(-36.96260982318438, 145.0466877960225)",-36.96260982,145.0466878
"(-36.89757993478824, 145.1275426125726)",1c1m,1c1m,1,0,0,1,"(-36.89757993478824, 145.1275426125726)",-36.89757993,145.1275426
"(-36.89757993478824, 145.1275426125726)",1c1m,1c1m,1,0,0,1,"(-36.89757993478824, 145.1275426125726)",-36.89757993,145.1275426
"(-36.945623538437395, 145.06782760052985)",1c1m,1c1m,1,0,0,1,"(-36.945623538437395, 145.06782760052985)",-36.94562354,145.0678276
"(-36.82308484494124, 145.21991322820588)",4c4m,4c4m,4,0,0,4,"(-36.82308484494124, 145.21991322820588)",-36.82308484,145.2199132
"(-39.314313834850886, 141.97093990136847)",1c1s,1c1s,1,0,1,0,"(-39.314313834850886, 141.97093990136847)",-39.31431383,141.9709399
"(-36.771046725605814, 145.28427918140162)",1c1m,1c1m,1,0,0,1,"(-36.771046725605814, 145.28427918140162)",-36.77104673,145.2842792
"(-37.01402595751768, 144.98261302528758)",1c1s,1c1s,1,0,1,0,"(-37.01402595751768, 144.98261302528758)",-37.01402596,144.9826130
"(-34.08384614996463, 148.44680361526585)",1c1s,1c1s,1,0,1,0,"(-34.08384614996463, 148.44680361526585)",-34.08384615,148.4468036
"(-34.08384614996463, 148.44680361526585)",1c1s,1c1s,1,0,1,0,"(-34.08384614996463, 148.44680361526585)",-34.08384615,148.4468036
"(-36.84070775278491, 145.1980858666161)",3c1s2m,3c1s2m,3,0,1,2,"(-36.84070775278491, 145.1980858666161)",-36.84070775,145.1980859
"(-37.935425867631, 143.8115659436253)",1c1m,1c1m,1,0,0,1,"(-37.935425867631, 143.8115659436253)",-37.93542587,143.8115659
"(-36.985354830020235, 145.01835899334813)",1c1s,1c1s,1,0,1,0,"(-36.985354830020235, 145.01835899334813)",-36.98535483,145.0183590
"(-36.79820257734596, 145.25070636598957)",1c1m,1c1m,1,0,0,1,"(-36.79820257734596, 145.25070636598957)",-36.79820258,145.2507064
"(-36.89008946634954, 145.13684263455195)",1c1m,1c1m,1,0,0,1,"(-36.89008946634954, 145.13684263455195)",-36.89008947,145.1368426
"(-37.10116766990142, 144.87371923141248)",1c1m,1c1m,1,0,0,1,"(-37.10116766990142, 144.87371923141248)",-37.10116767,144.8737192
"(-36.897969338048895, 145.12705906233097)",1c1m,1c1m,1,0,0,1,"(-36.897969338048895, 145.12705906233097)",-36.89796934,145.1270591
"(-36.97641181342248, 145.02950050755157)",1c1m,1c1m,1,0,0,1,"(-36.97641181342248, 145.02950050755157)",-36.97641181,145.0295005
"(-37.029922057143295, 144.96277698649106)",1c1m,1c1m,1,0,0,1,"(-37.029922057143295, 144.96277698649106)",-37.02992206,144.9627770
"(-37.11933146532649, 144.850973989907)",2c1s1m,2c1s1m,2,0,1,1,"(-37.11933146532649, 144.850973989907)",-37.11933147,144.8509740
"(-38.57191573148412, 142.97585073964984)",1c1m,1c1m,1,0,0,1,"(-38.57191573148412, 142.97585073964984)",-38.57191573,142.9758507
"(-36.98203475859133, 145.0224957094854)",2c1s1m,2c1s1m,2,0,1,1,"(-36.98203475859133, 145.0224957094854)",-36.98203476,145.0224957
"(-36.972610035435906, 145.03423570291918)",1c1m,1c1m,1,0,0,1,"(-36.972610035435906, 145.03423570291918)",-36.97261004,145.0342357
"(-36.767860856397434, 145.28821555428408)",1c1m,1c1m,1,0,0,1,"(-36.767860856397434, 145.28821555428408)",-36.76786086,145.2882156
"(-37.02067149673635, 144.97432186677602)",1c1m,1c1m,1,0,0,1,"(-37.02067149673635, 144.97432186677602)",-37.02067150,144.9743219
"(-36.86149643983184, 145.17231813061207)",1c1m,1c1m,1,0,0,1,"(-36.86149643983184, 145.17231813061207)",-36.86149644,145.1723181
"(-37.59029676173997, 144.25538132968515)",1c1m,1c1m,1,0,0,1,"(-37.59029676173997, 144.25538132968515)",-37.59029676,144.2553813
"(-36.897876257523166, 145.12717464783455)",1c1s,1c1s,1,0,1,0,"(-36.897876257523166, 145.12717464783455)",-36.89787626,145.1271746
"(-37.33363408581028, 144.58136766560995)",1c1m,1c1m,1,0,0,1,"(-37.33363408581028, 144.58136766560995)",-37.33363409,144.5813677
"(-36.920303966877626, 145.0993121796061)",1c1s,1c1s,1,0,1,0,"(-36.920303966877626, 145.0993121796061)",-36.92030397,145.0993122
"(-36.14369702458997, 146.05022826511617)",1c1f,1c1f,1,1,0,0,"(-36.14369702458997, 146.05022826511617)",-36.14369702,146.0502283
"(-36.911735804913015, 145.10995950021024)",1c1s,1c1s,1,0,1,0,"(-36.911735804913015, 145.10995950021024)",-36.91173580,145.1099595
"(-37.05006572784932, 144.93762267472925)",2c2s,2c2s,2,0,2,0,"(-37.05006572784932, 144.93762267472925)",-37.05006573,144.9376227
"(-39.21332716760263, 142.1096378745333)",1c1m,1c1m,1,0,0,1,"(-39.21332716760263, 142.1096378745333)",-39.21332717,142.1096379
"(-36.8902408413243, 145.13665471729527)",1c1m,1c1m,1,0,0,1,"(-36.8902408413243, 145.13665471729527)",-36.89024084,145.1366547
"(-36.50053883036241, 145.61679313767442)",1c1s,1c1s,1,0,1,0,"(-36.50053883036241, 145.61679313767442)",-36.50053883,145.6167931
"(-36.57599957307059, 145.52438253915676)",2c2m,2c2m,2,0,0,2,"(-36.57599957307059, 145.52438253915676)",-36.57599957,145.5243825
"(-36.645139627161974, 145.43947751040793)",2c2s,2c2s,2,0,2,0,"(-36.645139627161974, 145.43947751040793)",-36.64513963,145.4394775
"(-35.91938837139692, 146.31974404076223)",2c1f1s,2c1f1s,2,1,1,0,"(-35.91938837139692, 146.31974404076223)",-35.91938837,146.3197440
"(-36.98751708129476, 145.01566459764567)",3c3s,3c3s,3,0,3,0,"(-36.98751708129476, 145.01566459764567)",-36.98751708,145.0156646
"(-36.96665387120308, 145.04165280701162)",1c1s,1c1s,1,0,1,0,"(-36.96665387120308, 145.04165280701162)",-36.96665387,145.0416528
"(-36.911493402307244, 145.11026067242577)",1c1m,1c1m,1,0,0,1,"(-36.911493402307244, 145.11026067242577)",-36.91149340,145.1102607
"(-37.49778230943306, 144.3732769902242)",1c1m,1c1m,1,0,0,1,"(-37.49778230943306, 144.3732769902242)",-37.49778231,144.3732770
"(-36.08435322240637, 146.12174967973195)",1c1s,1c1s,1,0,1,0,"(-36.08435322240637, 146.12174967973195)",-36.08435322,146.1217497
"(-37.433894356473374, 144.45443271608602)",1c1s,1c1s,1,0,1,0,"(-37.433894356473374, 144.45443271608602)",-37.43389436,144.4544327
"(-36.79156324883948, 145.25891785065457)",1c1s,1c1s,1,0,1,0,"(-36.79156324883948, 145.25891785065457)",-36.79156325,145.2589179
"(-36.9027603055822, 145.12110916699385)",1c1f,1c1f,1,1,0,0,"(-36.9027603055822, 145.12110916699385)",-36.90276031,145.1211092
"(-37.064740888311874, 144.91928450475703)",1c1m,1c1m,1,0,0,1,"(-37.064740888311874, 144.91928450475703)",-37.06474089,144.9192845
"(-36.77061729368822, 145.28480980413576)",3c3m,3c3m,3,0,0,3,"(-36.77061729368822, 145.28480980413576)",-36.77061729,145.2848098
"(-37.08041004233904, 144.89969245661433)",1c1m,1c1m,1,0,0,1,"(-37.08041004233904, 144.89969245661433)",-37.08041004,144.8996925
"(-36.98870805543331, 145.01418041875456)",1c1s,1c1s,1,0,1,0,"(-36.98870805543331, 145.01418041875456)",-36.98870806,145.0141804
"(-39.11726208524662, 142.24097879148093)",2c2s,2c2s,2,0,2,0,"(-39.11726208524662, 142.24097879148093)",-39.11726209,142.2409788
"(-37.68934853464148, 144.12865683698874)",1c1m,1c1m,1,0,0,1,"(-37.68934853464148, 144.12865683698874)",-37.68934853,144.1286568
"(-36.101175587662105, 146.10149128271476)",1c1s,1c1s,1,0,1,0,"(-36.101175587662105, 146.10149128271476)",-36.10117559,146.1014913
"(-35.90432417457965, 146.33776467381136)",1c1m,1c1m,1,0,0,1,"(-35.90432417457965, 146.33776467381136)",-35.90432417,146.3377647
"(-37.21931076266687, 144.72548175953895)",1c1s,1c1s,1,0,1,0,"(-37.21931076266687, 144.72548175953895)",-37.21931076,144.7254818
"(-36.61779300624405, 145.47308653443753)",1c1s,1c1s,1,0,1,0,"(-36.61779300624405, 145.47308653443753)",-36.61779301,145.4730865
"(-37.800558113940845, 143.98575733653135)",1c1s,1c1s,1,0,1,0,"(-37.800558113940845, 143.98575733653135)",-37.80055811,143.9857573
"(-38.00338561869691, 143.72341614683188)",2c2s,2c2s,2,0,2,0,"(-38.00338561869691, 143.72341614683188)",-38.00338562,143.7234161
"(-35.18292500331966, 147.18940172254258)",1c1s,1c1s,1,0,1,0,"(-35.18292500331966, 147.18940172254258)",-35.18292500,147.1894017
"(-37.03770283747005, 144.95306315062737)",1c1m,1c1m,1,0,0,1,"(-37.03770283747005, 144.95306315062737)",-37.03770284,144.9530632
"(-37.996614931101455, 143.7322096767087)",1c1s,1c1s,1,0,1,0,"(-37.996614931101455, 143.7322096767087)",-37.99661493,143.7322097
